source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val,b,l
2950177408874948224,98.24288764799967,0.03337249485264553,-15.85278495270709,0.045788967227076385,2.0930645636935443,0.03821727200007322,10.556586,0.40722752,,,NOT_AVAILABLE,7500.0,0.539,-11.155247344804824,225.16046334019595
4154015922600545024,275.5815365373725,0.049760318849168435,-11.776481926608918,0.04480001549569402,1.383085974381357,0.06610632581152508,10.807742,0.39854717,,,NOT_AVAILABLE,7500.0,0.7857,0.9918004451355182,19.150027668323876
5885454438046287360,232.63567491177022,0.029158148375315943,-54.310142271835055,0.02605582748080848,1.0981275537104023,0.03916878370688048,10.940436,0.40392494,,,NOT_AVAILABLE,7500.0,,1.644599863456386,324.85774353339303
5614744882749611392,116.51777514229414,0.02612856222751896,-24.291866784979284,0.03067574849732725,1.65497223201351,0.03753099696936856,10.987208,0.4019823,,,NOT_AVAILABLE,7500.0,0.812,0.2270157563014186,240.5949177472942
6782827484463541760,319.7751611363962,0.03212178288266921,-33.91921004783833,0.031347090806067644,2.0733416641930464,0.050451294498108964,9.003328,0.40718842,,,NOT_AVAILABLE,7500.0,1.172,-44.27014924740922,10.835167804718518
5751636382499665920,126.82954677924435,0.020257401339584848,-9.898360258248056,0.0190254182190986,0.36719110007722344,0.028312713324062776,13.888837,0.4144125,,,NOT_AVAILABLE,7500.0,1.0075,16.12893067361245,233.37188526611578
5254280303547526784,160.18268164452525,0.019649944506788863,-60.10617101726521,0.023361709246645105,0.3872370838285832,0.025373201281802628,14.4047575,0.43749714,,,NOT_AVAILABLE,7500.0,0.9255,-1.257946979095327,287.3183611481696
2940917734262841088,93.03034165362182,0.02297625052602382,-21.233891412527264,0.05556885188006879,0.14310652540521987,0.06629615070324692,16.47675,0.46863937,,,NOT_AVAILABLE,7500.0,,-17.86421321113483,228.14612274599725
5794718237382817920,237.8194809444188,0.026977199726874422,-71.90399192183004,0.03141052375128841,1.273315216354882,0.04287859168292825,11.014858,0.40821266,,,NOT_AVAILABLE,7500.0,0.873,-13.757972320155474,315.99151151517907
5961234767979448192,266.6090853443139,0.06889776651232549,-38.94352510652824,0.05510915621478741,1.1030426037507468,0.07779146062975816,10.76399,0.42027855,,,NOT_AVAILABLE,7500.0,1.1402,-5.330899972534834,351.51677157765965
3626511475248322048,195.24979672000012,0.09291997239958634,-8.659597451029104,0.05992122570583907,-0.035597081487856945,0.11140269106739975,16.412113,0.43486977,,,NOT_AVAILABLE,7500.0,,54.137213211706104,306.9676845966674
2141722550670472448,292.25527574851446,0.018571861508208432,56.25702392918182,0.025656405727227796,1.3002768813504475,0.02265550483864741,11.139075,0.40253162,-53.07548708934512,0.7516401733319207,NOT_AVAILABLE,7500.0,0.9935,17.36522935708151,87.88922311619464
4314690129422941568,292.912979528041,0.02643167281223864,11.000193960626632,0.024029276105594827,0.6062418895459416,0.03710648167704317,12.704883,0.4616127,,,NOT_AVAILABLE,7500.0,1.0423,-3.7556343763781994,47.32020393086811
5338843227433426560,163.8544341145333,0.024733786835276234,-58.79914769230827,0.02468740240548361,1.5052949386833074,0.029809873531497996,10.600615,0.40271378,,,NOT_AVAILABLE,7500.0,0.9825,0.7560002635646457,288.38265172474104
6439052048621244032,281.60449279507884,0.015538702832583733,-64.3242102519579,0.02473596939363872,0.807304368709532,0.03896699356936511,10.4502945,0.40687752,,,NOT_AVAILABLE,7500.0,1.0148,-23.73545838892458,331.1741806260723
6150298816030467584,186.69674532452368,0.05871464535044007,-39.78963399170753,0.07062320036792119,0.262843971716947,0.0832939425174285,16.547026,0.41278076,,,NOT_AVAILABLE,7500.0,0.053,22.836198354387506,297.79676825224703
5752368863402714368,125.72725675992287,0.02407928564058836,-10.077057440606104,0.027021296140969455,0.29349410047501745,0.029454156660266656,13.7048645,0.43557644,,,NOT_AVAILABLE,7500.0,,15.113651515206614,232.93179091404676
1622559170354375296,239.18175197784436,0.046762269654821845,57.24815445535592,0.027630571789660607,2.6341930463786554,0.03444806953104973,10.51622,0.41215706,-11.256944442034445,2.5101695909008983,NOT_AVAILABLE,7500.0,0.5275,45.72573331907613,88.84252242004472
1815618641806009088,307.63405994350427,0.05734633471729055,19.096483751327362,0.06682210113977537,1.8466918137277622E-4,0.07286911304427543,16.833157,0.43601227,,,VARIABLE,7500.0,0.1657,-11.726812503174319,61.73421539382317
